pedido_id,cliente_id,data_pedido,valor_total,status
2566,375,2025-08-11,2285.03,aprovado
2567,283,2025-02-23,10476.22,aprovado
2568,489,2025-09-22,952.06,aprovado
2569,208,2025-11-05,4675.95,aprovado
2570,103,2025-08-16,4604.32,aprovado
2571,541,2025-01-30,8810.62,aprovado
2572,394,2025-03-26,8260.26,aprovado
2573,618,2025-07-30,7019.41,aprovado
2574,798,2025-08-12,1204.86,aprovado
2575,169,2025-03-01,776.01,aprovado
2576,490,2025-12-14,36.91,aprovado
2577,529,2025-11-14,334.4,cancelado
2578,379,2025-11-18,,aprovado
2579,261,2025-04-20,1798.36,aprovado
2580,378,2025-08-17,784.84,aprovado
2581,120,2025-08-06,5339.93,aprovado
2582,28,2025-08-01,37.34,cancelado
2583,342,2025-11-17,585.94,aprovado
2584,480,2025-10-18,794.24,aprovado
2585,153,2025-09-12,453.35,aprovado
2586,259,2025-11-07,917.52,devolvido
2587,464,2025-02-11,5590.54,aprovado
2588,532,2025-10-11,247.71,aprovado
2589,87,2025-10-07,815.36,aprovado
2590,451,2025-11-25,88.55,devolvido
2591,481,2025-04-19,4181.67,aprovado
2592,64,2025-09-02,210.93,cancelado
2593,331,2025-12-22,142.48,aprovado
2594,206,2025-09-11,2115.08,aprovado
2595,789,2025-01-07,3711.37,aprovado
2596,96,2025-11-05,335.29,aprovado
2597,664,2025-10-04,1780.95,cancelado
2598,498,2025-04-02,8360.72,aprovado
2599,397,2025-04-23,512.3,aprovado
2600,244,2025-01-04,16621.65,devolvido
2601,50,2025-09-01,1328.28,aprovado
2602,22,2025-09-16,77.9,aprovado
2603,637,2025-08-28,1690.74,aprovado
2604,191,2025-01-27,293.72,aprovado
2605,557,2025-04-21,2679.12,aprovado
2606,669,2025-04-10,2805.23,aprovado
2607,771,2025-08-24,81.51,aprovado
2608,286,2025-12-10,1629.61,aprovado
2609,59,2025-12-23,,aprovado
2610,626,2025-01-10,130.69,aprovado
2611,379,2025-11-11,31.98,aprovado
2612,668,2025-12-17,89.56,aprovado
2613,125,2025-05-22,5580.99,cancelado
2614,150,2025-05-07,519.06,cancelado
2615,547,2025-03-17,627.25,cancelado
2616,81,2025-06-25,259.49,aprovado
2617,253,2025-09-02,371.44,aprovado
2618,165,2025-06-18,11601.79,aprovado
2619,664,2025-02-23,4932.59,devolvido
2620,1,2025-10-01,5069.41,cancelado
2621,547,2025-05-18,2720.68,aprovado
2622,508,2025-03-05,4309.05,aprovado
2623,438,2025-11-29,1481.22,aprovado
2624,271,2025-04-09,595.15,aprovado
2625,116,2025-04-28,2602.55,aprovado
2626,712,2025-04-12,,aprovado
2627,55,2025-06-24,1088.52,aprovado
2628,38,2025-10-17,241.05,aprovado
2629,416,2025-03-17,73.58,cancelado
2630,726,2025-02-03,34.43,aprovado
2631,215,2025-11-18,1420.46,aprovado
2632,112,2025-05-03,3729.42,cancelado
2633,540,2025-09-06,5223.63,cancelado
2634,334,2025-06-16,2498.54,cancelado
2635,783,2025-04-19,861.08,aprovado
2636,621,2025-03-21,153.67,aprovado
2637,178,2025-06-23,1760.06,aprovado
2638,358,2025-04-29,8484.6,aprovado
2639,454,2025-12-28,1190.91,aprovado
2640,122,2025-12-31,131.91,aprovado
2641,302,2025-08-27,2114.21,cancelado
2642,341,2025-03-25,2554.94,aprovado
2643,490,2025-06-06,5116.22,aprovado
2644,554,2025-03-20,1370.87,aprovado
2645,161,2025-08-22,963.31,aprovado
2646,698,2025-06-13,499.1,aprovado
2647,719,2025-02-18,71.67,aprovado
2648,546,2025-11-28,451.98,aprovado
2649,387,2025-11-09,34.96,cancelado
2650,211,2025-03-26,2469.3,aprovado
2651,684,2025-02-28,299.24,aprovado
2652,115,2025-03-10,1835.75,aprovado
2653,733,2025-10-10,1253.07,aprovado
2654,14,2025-11-01,6014.65,aprovado
2655,614,2025-12-09,1008.99,aprovado
2656,116,2025-10-10,110.15,aprovado
2657,56,2026-01-01,313.3,cancelado
2658,397,2025-04-09,610.62,aprovado
2659,33,2025-08-26,246.0,aprovado
2660,337,2025-12-22,1103.85,aprovado
2661,464,2025-03-27,456.36,aprovado
2662,360,2025-08-23,322.81,cancelado
2663,319,2025-08-26,8.03,aprovado
2664,225,2025-06-17,1856.71,cancelado
2665,28,2025-04-19,,aprovado
2666,467,2025-09-18,1996.11,aprovado
2667,560,2025-10-24,,devolvido
2668,695,2025-09-15,2823.2,aprovado
2669,495,2025-04-27,886.45,cancelado
2670,282,2025-01-03,1998.25,aprovado
2671,621,2025-08-16,8945.01,aprovado
2672,162,2025-09-29,346.38,aprovado
2673,411,2025-11-06,649.5,aprovado
2674,381,2025-12-21,17.85,aprovado
2675,629,2025-07-30,202.23,cancelado
2676,731,2025-06-25,215.31,cancelado
2677,170,2025-11-09,4355.27,aprovado
2678,252,2025-09-10,203.33,aprovado
2679,242,2025-03-30,1026.41,aprovado
2680,595,2025-08-05,1691.64,aprovado
2681,765,2025-12-16,419.24,cancelado
2682,126,2025-10-11,1587.28,aprovado
2683,299,2025-02-21,703.1,aprovado
2684,119,2025-11-24,679.98,cancelado
2685,467,2025-10-01,1077.18,aprovado
2686,216,2025-11-01,1047.14,aprovado
2687,790,2025-11-11,4059.7,aprovado
2688,31,2025-09-09,2383.3,aprovado
2689,437,2025-06-20,105.75,devolvido
2690,242,2025-12-14,1044.39,aprovado
2691,377,2025-10-21,6704.62,aprovado
2692,374,2025-01-19,2577.37,aprovado
2693,611,2025-01-11,9684.53,devolvido
2694,540,2025-05-02,4497.34,aprovado
2695,161,2025-11-15,241.26,aprovado
2696,545,2025-05-09,575.12,aprovado
2697,789,2025-03-11,1092.14,cancelado
2698,521,2025-03-29,1646.39,cancelado
2699,174,2025-08-15,7699.52,aprovado
2700,75,2025-01-01,2545.27,cancelado
2701,713,2025-02-15,4928.09,aprovado
2702,72,2025-05-13,8533.07,aprovado
2703,311,2025-01-22,271.49,aprovado
2704,605,2025-01-18,3657.99,cancelado
2705,389,2025-12-30,762.63,cancelado
2706,754,2025-02-07,3818.35,aprovado
2707,6,2025-01-13,117.61,devolvido
2708,412,2025-06-08,525.73,aprovado
2709,434,2025-08-14,1906.66,aprovado
2710,21,2025-05-04,158.06,cancelado
2711,204,2025-08-25,236.46,aprovado
2712,349,2025-05-17,758.36,cancelado
2713,266,2025-02-27,5246.94,aprovado
2714,296,2025-12-06,492.42,aprovado
2715,126,2025-08-31,421.89,aprovado
2716,401,2025-08-15,7715.75,aprovado
2717,748,2025-06-14,450.3,aprovado
2718,570,2025-04-23,1025.53,aprovado
2719,303,2025-04-28,226.45,aprovado
2720,660,2025-01-15,1937.26,aprovado
2721,535,2025-01-04,2992.31,cancelado
2722,449,2025-08-16,6298.58,aprovado
2723,643,2025-01-05,1915.35,aprovado
2724,666,2025-11-22,2940.5,aprovado
2725,76,2025-12-08,3393.59,aprovado
2726,316,2025-08-27,4618.38,aprovado
2727,337,2025-11-09,6705.81,cancelado
2728,128,2025-12-07,3828.31,devolvido
2729,575,2025-08-24,1336.94,aprovado
2730,364,2025-05-07,4043.97,aprovado
2731,75,2025-12-27,728.39,cancelado
2732,118,2025-09-14,3282.37,aprovado
2733,166,2025-08-14,2725.88,cancelado
2734,434,2025-09-29,4211.89,aprovado
2735,604,2025-08-19,3606.89,aprovado
2736,792,2025-10-27,52.27,aprovado
2737,125,2025-06-29,211.05,aprovado
2738,147,2025-12-21,2089.41,aprovado
2739,495,2025-12-06,1456.87,aprovado
2740,476,2025-02-01,1153.87,aprovado
2741,84,2025-12-05,532.25,devolvido
2742,764,2025-04-20,221.95,aprovado
2743,352,2025-09-18,3581.41,aprovado
2744,23,2025-06-22,821.9,aprovado
2745,341,2025-11-11,277.91,aprovado
2746,487,2025-11-27,249.41,aprovado
2747,336,2025-03-15,4705.03,aprovado
2748,47,2025-09-23,98.94,aprovado
2749,403,2025-09-15,4699.13,cancelado
2750,377,2025-08-22,8169.58,aprovado
2751,101,2025-10-24,2444.27,aprovado
2752,583,2025-06-02,1858.37,aprovado
2753,621,2025-03-02,2837.93,aprovado
2754,243,2025-03-08,792.99,aprovado
2755,424,2025-12-17,1256.64,aprovado
2756,596,2025-06-15,283.67,aprovado
2757,650,2025-11-03,1360.02,cancelado
2758,139,2025-03-05,552.31,aprovado
2759,184,2025-08-17,8478.14,aprovado
2760,374,2025-11-08,1660.61,aprovado
2761,480,2025-03-14,4662.22,aprovado
2762,533,2025-06-24,3320.46,aprovado
2763,742,2025-11-08,885.31,aprovado
2764,636,2025-04-01,5860.65,aprovado
2765,727,2025-01-17,9676.88,aprovado
2766,333,2025-04-23,8866.84,aprovado
2767,770,2025-05-31,3939.91,aprovado
2768,337,2025-09-09,586.42,aprovado
2769,589,2025-01-20,3414.05,devolvido
2770,350,2025-04-26,938.64,aprovado
2771,266,2025-12-29,94.06,cancelado
2772,325,2025-06-13,,aprovado
2773,32,2025-10-10,6872.13,aprovado
2774,414,2025-05-22,4080.17,cancelado
2775,715,2025-10-14,215.58,aprovado
2776,362,2025-05-19,9849.11,cancelado
2777,266,2025-02-02,1920.43,aprovado
2778,199,2025-01-21,303.8,aprovado
2779,433,2025-02-19,19939.97,cancelado
2780,708,2025-02-11,761.75,aprovado
2781,754,2025-03-26,594.28,aprovado
2782,490,2025-04-26,8102.44,aprovado
2783,483,2025-09-03,64.24,aprovado
2784,329,2025-08-20,39.11,aprovado
2785,48,2025-08-24,801.4,cancelado
2786,61,2025-08-27,1936.96,cancelado
2787,793,2025-02-09,2328.87,aprovado
2788,428,2025-09-06,294.79,cancelado
2789,137,2025-08-02,3973.75,aprovado
2790,454,2025-03-18,3459.5,aprovado
2791,280,2025-05-06,39.73,aprovado
2792,285,2025-09-05,64.56,devolvido
2793,548,2025-06-02,198.42,cancelado
2794,50,2025-12-02,246.09,aprovado
2795,668,2025-01-28,3843.3,aprovado
2796,210,2025-05-22,3251.37,cancelado
2797,651,2025-11-21,301.49,aprovado
2798,580,2025-06-27,367.35,devolvido
2799,725,2025-08-26,8722.68,aprovado
2800,260,2025-08-09,1251.77,cancelado
2801,520,2025-04-28,5037.42,aprovado
2802,502,2025-12-05,1094.04,aprovado
2803,186,2025-04-15,1517.42,aprovado
2804,586,2025-06-01,1222.91,aprovado
2805,48,2025-12-20,,aprovado
2806,640,2025-06-11,7864.15,aprovado
2807,478,2025-02-16,5721.16,aprovado
2808,720,2025-04-05,528.71,aprovado
2809,296,2025-10-13,861.29,cancelado
2810,53,2025-02-17,2895.22,cancelado
2811,111,2025-01-08,13797.08,cancelado
2812,378,2025-09-17,569.89,aprovado
2813,58,2025-11-09,3726.16,aprovado
2814,643,2025-10-03,5387.24,aprovado
2815,764,2025-11-23,184.55,cancelado
2816,402,2025-08-23,336.59,aprovado
2817,235,2025-09-07,812.64,aprovado
2818,281,2025-03-23,4974.61,cancelado
2819,712,2025-03-30,1327.8,cancelado
2820,196,2025-03-08,122.5,devolvido
2821,467,2025-04-10,2920.93,cancelado
2822,670,2025-01-10,242.15,aprovado
2823,327,2025-05-04,2807.08,cancelado
2824,638,2025-01-13,457.29,aprovado
2825,309,2025-01-22,15181.49,devolvido
2826,205,2025-02-23,1611.23,aprovado
2827,773,2025-03-22,4010.2,aprovado
2828,733,2025-12-02,139.29,cancelado
2829,131,2025-02-10,643.37,aprovado
2830,364,2025-08-09,2519.91,aprovado
2831,282,2025-02-10,6679.03,aprovado
2832,511,2025-08-17,697.78,cancelado
2833,638,2025-09-02,545.74,aprovado
2834,690,2025-08-16,422.92,aprovado
2835,301,2025-12-11,666.68,aprovado
2836,28,2025-02-03,5048.55,cancelado
2837,318,2025-04-05,17818.07,aprovado
2838,138,2025-02-19,5597.34,cancelado
2839,592,2025-08-05,1212.57,aprovado
2840,161,2025-12-11,362.07,aprovado
2841,741,2025-05-11,822.74,aprovado
2842,200,2025-08-18,12549.46,aprovado
2843,98,2025-12-17,891.83,aprovado
2844,225,2025-02-02,805.22,aprovado
2845,342,2025-11-18,744.41,aprovado
2846,583,2025-02-04,1180.59,cancelado
2847,393,2025-09-12,233.43,aprovado
2848,100,2025-08-04,1777.89,aprovado
2849,749,2025-04-19,1078.77,devolvido
2850,128,2025-06-16,5207.5,aprovado
2851,591,2025-02-16,12385.46,aprovado
2852,307,2025-10-12,31.67,cancelado
2853,172,2025-04-30,2465.68,aprovado
2854,244,2025-12-30,380.35,aprovado
2855,133,2025-05-09,2631.66,aprovado
2856,291,2025-04-27,170.0,aprovado
2857,148,2025-11-27,742.73,aprovado
2858,126,2025-07-31,6301.65,aprovado
2859,277,2025-03-17,3400.92,aprovado
2860,111,2025-05-17,5066.2,devolvido
2861,274,2025-02-24,161.32,aprovado
2862,145,2025-06-22,622.91,devolvido
2863,420,2025-10-18,244.28,aprovado
2864,741,2025-10-25,511.83,aprovado
2865,504,2025-06-22,2877.46,aprovado
2866,512,2025-10-08,763.81,cancelado
2867,682,2025-03-07,6070.46,cancelado
2868,555,2025-02-10,52.5,aprovado
2869,74,2025-06-09,3576.09,aprovado
2870,244,2025-12-03,128.13,aprovado
2871,451,2025-07-30,1599.9,cancelado
2872,164,2025-10-26,645.01,aprovado
2873,89,2025-09-17,75.29,aprovado
2874,116,2025-05-12,80.93,aprovado
2875,284,2025-03-11,1964.73,aprovado
2876,86,2025-10-07,,aprovado
2877,37,2025-09-02,122.49,aprovado
2878,131,2025-06-06,1826.14,aprovado
2879,517,2025-09-20,1482.13,aprovado
2880,552,2025-06-26,863.28,cancelado
2881,646,2025-04-03,385.33,aprovado
2882,370,2025-03-06,476.69,aprovado
2883,675,2025-10-17,2953.36,aprovado
2884,404,2025-01-27,182.19,aprovado
2885,475,2025-05-14,511.77,cancelado
2886,297,2025-05-27,3060.17,aprovado
2887,442,2025-04-07,714.87,aprovado
2888,763,2025-08-30,126.81,cancelado
2889,559,2025-08-23,227.89,aprovado
2890,381,2025-09-18,929.45,aprovado
2891,157,2025-09-01,6352.79,aprovado
2892,333,2025-11-19,182.3,cancelado
2893,122,2025-12-20,23.25,cancelado
2894,650,2025-05-18,1436.1,aprovado
2895,375,2025-02-14,1928.61,aprovado
2896,406,2025-06-24,17.68,aprovado
2897,161,2025-12-27,70.64,aprovado
2898,1,2025-05-25,879.43,aprovado
2899,392,2025-02-21,755.29,aprovado
2900,403,2025-01-10,105.5,aprovado
2901,374,2025-10-20,2186.22,cancelado
2902,604,2025-04-21,4522.35,aprovado
2903,519,2025-11-03,1412.16,aprovado
2904,346,2025-01-26,4830.47,aprovado
2905,423,2025-06-12,1781.3,aprovado
2906,24,2025-10-19,1042.34,aprovado
2907,670,2025-09-14,1156.31,cancelado
2908,39,2025-03-20,1335.18,cancelado
2909,177,2025-11-28,1708.4,cancelado
2910,170,2025-02-08,2036.45,aprovado
2911,26,2025-05-21,917.28,cancelado
2912,385,2025-12-17,2525.05,cancelado
2913,318,2025-06-11,2039.25,aprovado
2914,568,2025-09-29,9.55,aprovado
2915,132,2025-06-30,1444.01,aprovado
2916,285,2025-11-11,,cancelado
2917,577,2025-05-06,2444.59,cancelado
2918,61,2025-08-23,75.01,devolvido
2919,453,2025-04-03,983.21,aprovado
2920,716,2025-09-26,214.53,aprovado
2921,492,2025-03-01,205.83,aprovado
2922,89,2025-05-23,9408.99,aprovado
2923,154,2025-05-25,,cancelado
2924,100,2025-01-29,17253.75,aprovado
2925,295,2025-10-31,3234.33,aprovado
2926,302,2025-11-11,245.86,aprovado
2927,590,2025-11-16,5281.06,aprovado
2928,468,2025-09-16,190.47,devolvido
2929,283,2025-01-02,1504.01,aprovado
2930,712,2025-03-27,7285.58,aprovado
2931,338,2025-01-08,14064.74,aprovado
2932,611,2025-11-15,624.62,aprovado
2933,447,2025-03-25,33.79,aprovado
2934,685,2025-03-06,3604.61,cancelado
2935,32,2025-02-27,3391.99,aprovado
2936,713,2025-09-17,2267.73,aprovado
2937,284,2025-12-15,15.56,cancelado
2938,663,2025-01-04,1245.7,aprovado
2939,403,2025-11-27,325.92,aprovado
2940,528,2025-10-14,1094.14,aprovado
2941,463,2025-08-24,79.22,aprovado
2942,69,2025-03-20,3265.77,aprovado
2943,283,2025-11-27,1716.16,cancelado
2944,554,2025-04-16,208.36,cancelado
2945,730,2025-09-25,2911.27,aprovado
2946,222,2025-08-18,68.74,aprovado
2947,759,2025-03-13,2893.89,aprovado
2948,200,2025-11-22,90.42,aprovado
2949,503,2025-06-28,4319.57,cancelado
2950,699,2025-03-04,3361.17,aprovado
2951,180,2025-09-27,107.01,aprovado
2952,597,2025-05-13,997.0,aprovado
2953,188,2025-01-19,368.18,aprovado
2954,104,2025-05-04,2637.34,aprovado
2955,52,2025-08-20,611.12,aprovado
2956,372,2025-11-23,2264.64,cancelado
2957,651,2025-06-01,2108.84,aprovado
2958,526,2025-11-18,15.93,aprovado
2959,83,2025-11-22,3732.16,aprovado
2960,507,2025-05-13,475.59,aprovado
2961,151,2025-09-23,6795.31,cancelado
2962,342,2025-11-17,1364.23,aprovado
2963,723,2025-11-20,6646.88,aprovado
2964,754,2025-03-14,493.45,devolvido
2965,532,2025-10-18,1144.44,aprovado
2966,378,2025-03-20,3072.26,devolvido
2967,129,2025-05-17,9536.3,cancelado
2968,340,2025-01-11,,aprovado
2969,800,2025-08-04,361.32,aprovado
2970,160,2025-08-20,1901.47,aprovado
2971,251,2025-04-01,6954.77,aprovado
2972,769,2025-11-19,198.55,aprovado
2973,467,2025-08-04,1594.08,aprovado
2974,139,2025-11-07,1235.22,aprovado
2975,142,2025-04-03,,aprovado
2976,392,2025-02-04,99.0,aprovado
2977,797,2025-08-27,1481.03,devolvido
2978,765,2025-02-17,1065.9,aprovado
2979,387,2025-10-22,341.95,aprovado
2980,262,2025-05-06,2538.87,aprovado
2981,436,2025-09-06,72.58,aprovado
2982,666,2025-02-10,1744.72,cancelado
2983,106,2025-09-06,1353.36,aprovado
2984,83,2025-06-24,763.71,cancelado
2985,230,2025-09-04,60.09,devolvido
2986,289,2025-03-26,9895.01,aprovado
2987,429,2025-06-04,606.52,cancelado
2988,9,2025-06-13,8839.66,aprovado
2989,561,2025-05-16,4632.95,cancelado
2990,164,2025-04-13,,aprovado
2991,237,2025-09-06,547.36,cancelado
2992,369,2025-03-06,10701.03,aprovado
2993,284,2025-04-06,9616.74,aprovado
2994,154,2025-08-17,141.67,aprovado
2995,748,2025-08-06,92.55,aprovado
2996,546,2025-10-27,779.71,aprovado
2997,605,2025-10-28,307.65,aprovado
2998,101,2025-12-14,146.41,devolvido
2999,83,2025-06-28,7763.12,cancelado
3000,540,2025-08-04,1848.43,cancelado
3001,261,2025-12-16,3324.93,aprovado
3002,313,2025-04-20,6762.03,aprovado
3003,479,2025-02-12,1622.16,cancelado
3004,730,2025-04-03,951.16,aprovado
3005,537,2025-01-30,551.17,aprovado
3006,515,2025-05-15,420.64,aprovado
3007,370,2025-03-03,332.79,cancelado
3008,624,2025-11-17,71.7,cancelado
3009,397,2025-02-02,3513.58,aprovado
3010,194,2025-06-14,1279.49,cancelado
3011,445,2025-12-01,3991.82,aprovado
3012,126,2025-02-12,2702.53,aprovado
3013,2,2025-12-04,1286.18,aprovado
3014,759,2025-04-22,14716.82,aprovado
3015,21,2025-06-24,1972.05,aprovado
3016,558,2025-10-01,8104.31,aprovado
3017,261,2025-08-28,260.01,aprovado
3018,271,2025-05-11,1126.43,devolvido
3019,227,2025-06-21,5222.23,aprovado
3020,313,2025-02-26,612.81,aprovado
3021,76,2025-08-25,16.79,aprovado
3022,187,2025-06-14,197.08,cancelado
3023,697,2025-12-21,46.81,aprovado
3024,409,2025-09-11,,cancelado
3025,71,2025-02-19,1318.13,aprovado
3026,152,2025-09-02,4715.17,aprovado
3027,788,2025-02-27,1118.35,aprovado
3028,575,2025-01-13,1615.93,aprovado
3029,530,2025-01-15,16446.61,aprovado
3030,319,2025-12-19,807.03,aprovado
3031,157,2025-10-26,13.18,aprovado
3032,662,2025-09-19,2231.45,aprovado
3033,4,2025-11-28,3184.42,cancelado
3034,510,2025-11-21,3683.0,aprovado
3035,775,2025-11-01,201.52,aprovado
3036,685,2025-12-11,479.84,aprovado
3037,563,2025-08-18,1569.29,aprovado
3038,385,2025-05-28,307.64,aprovado
3039,283,2025-09-17,1500.12,aprovado
3040,724,2025-06-07,380.17,cancelado
3041,124,2025-08-08,477.84,aprovado
3042,376,2025-06-21,519.4,aprovado
3043,458,2025-06-19,251.5,aprovado
3044,473,2025-01-16,270.97,aprovado
3045,601,2025-09-30,1653.99,aprovado
3046,103,2025-11-25,313.27,cancelado
3047,75,2025-02-23,1240.89,aprovado
3048,706,2025-03-17,1675.13,aprovado
3049,537,2025-12-20,755.15,aprovado
3050,197,2025-12-12,3422.26,aprovado
3051,284,2025-08-24,588.82,devolvido
3052,213,2025-09-28,6458.47,aprovado
3053,451,2025-10-30,476.44,aprovado
3054,57,2025-01-23,720.04,devolvido
3055,782,2025-01-12,3635.55,cancelado
3056,597,2025-04-14,265.04,cancelado
3057,22,2025-12-15,134.96,devolvido
3058,343,2025-08-06,4778.21,cancelado
3059,472,2025-02-23,13331.21,devolvido
3060,503,2025-10-29,1024.93,aprovado
3061,590,2025-01-17,860.76,cancelado
3062,184,2025-01-19,3842.33,cancelado
3063,567,2025-05-14,7001.88,cancelado
3064,77,2025-12-09,703.41,aprovado
3065,413,2025-12-25,2432.47,aprovado
3066,219,2025-05-03,782.73,devolvido
3067,409,2025-09-27,7397.37,aprovado
3068,707,2025-01-11,1725.81,cancelado
3069,769,2025-12-07,2237.87,aprovado
3070,711,2025-04-04,5359.07,aprovado
3071,173,2025-03-21,3282.52,aprovado
3072,610,2025-06-04,801.26,cancelado
3073,780,2025-12-05,4808.49,cancelado
3074,90,2025-04-05,1701.33,aprovado
3075,323,2025-12-20,1176.79,aprovado
3076,623,2025-11-14,1730.28,cancelado
3077,531,2025-08-02,6326.79,aprovado
3078,308,2025-05-21,1106.56,aprovado
3079,46,2025-02-12,70.12,aprovado
3080,118,2025-11-09,316.87,aprovado
3081,85,2025-10-11,774.6,cancelado
3082,186,2025-08-27,2433.4,aprovado
3083,4,2025-12-08,209.16,aprovado
3084,77,2025-05-02,2264.98,aprovado
3085,570,2025-02-22,4185.19,aprovado
3086,370,2025-08-23,1676.2,cancelado
3087,266,2025-10-09,530.89,aprovado
3088,149,2025-09-05,177.4,aprovado
3089,385,2025-11-07,1080.17,cancelado
3090,395,2025-10-10,241.06,aprovado
3091,54,2025-11-22,70.18,cancelado
3092,701,2025-01-10,2859.97,aprovado
3093,734,2025-08-13,5173.67,aprovado
3094,205,2025-03-20,2425.81,aprovado
3095,394,2025-03-15,4704.43,aprovado
3096,647,2025-06-20,3159.09,aprovado
3097,80,2025-09-07,1681.23,aprovado
3098,312,2025-05-17,1936.73,aprovado
3099,82,2025-01-15,12053.31,aprovado
3100,120,2025-09-29,2439.13,cancelado
3101,653,2025-02-09,466.26,aprovado
3102,721,2025-09-15,2371.06,aprovado
3103,646,2025-11-08,518.41,aprovado
3104,448,2025-05-28,8492.67,aprovado
3105,768,2025-06-24,6090.17,cancelado
3106,130,2025-12-22,1323.32,cancelado
3107,86,2025-12-31,1907.37,aprovado
3108,575,2025-07-31,1852.23,aprovado
3109,606,2025-10-11,352.88,aprovado
3110,509,2025-04-29,660.87,aprovado
3111,712,2025-11-30,1017.78,aprovado
3112,423,2025-03-13,47.65,aprovado
3113,697,2025-09-05,2664.22,aprovado
3114,791,2025-01-25,8377.21,aprovado
3115,403,2025-09-12,2236.0,cancelado
3116,41,2025-04-17,5954.41,aprovado
3117,96,2025-09-03,812.11,devolvido
3118,693,2025-11-20,100.69,devolvido
3119,641,2025-01-09,440.77,cancelado
3120,634,2025-03-15,1739.82,devolvido
3121,640,2025-11-28,1299.44,aprovado
3122,192,2025-11-21,1014.33,aprovado
3123,41,2025-05-02,2995.66,aprovado
3124,243,2025-05-18,3610.64,aprovado
3125,583,2025-09-21,980.57,aprovado
3126,575,2025-10-12,2043.21,cancelado
3127,56,2025-04-11,,aprovado
3128,162,2025-01-14,18716.56,aprovado
3129,656,2025-06-29,523.34,aprovado
3130,618,2025-03-13,2344.59,aprovado
3131,586,2025-02-05,,aprovado
3132,435,2025-05-03,35.09,aprovado
3133,86,2025-01-20,63.81,aprovado
3134,578,2025-04-16,776.63,aprovado
3135,169,2025-06-08,3886.17,cancelado
3136,349,2025-09-16,195.18,aprovado
3137,668,2025-01-31,2729.14,aprovado
3138,146,2025-09-30,329.37,aprovado
3139,292,2025-09-14,4755.56,cancelado
3140,226,2025-11-03,478.94,aprovado
3141,557,2025-09-04,6713.28,aprovado
3142,220,2025-04-05,121.42,aprovado
3143,124,2025-06-04,2238.34,aprovado
3144,319,2025-05-01,910.47,aprovado
3145,206,2025-04-20,6770.16,aprovado
3146,572,2025-01-27,397.28,aprovado
3147,369,2025-12-06,406.42,aprovado
3148,179,2025-05-26,113.39,aprovado
3149,57,2025-08-22,965.59,aprovado
3150,304,2025-03-29,2682.58,aprovado
3151,108,2025-11-28,,aprovado
3152,242,2025-06-06,26.61,aprovado
3153,177,2025-08-28,27.38,aprovado
3154,288,2025-04-04,3777.94,aprovado
3155,780,2025-02-13,379.18,aprovado
3156,344,2025-04-28,4968.07,cancelado
3157,236,2025-04-24,980.42,aprovado
3158,353,2025-01-14,10593.83,cancelado
3159,444,2025-10-06,422.73,cancelado
3160,755,2025-07-31,1889.96,aprovado
3161,249,2025-03-15,1156.29,aprovado
3162,657,2025-09-16,,aprovado
3163,482,2025-01-01,3425.12,aprovado
3164,779,2025-07-31,291.55,aprovado
3165,476,2025-02-27,1125.9,aprovado
3166,485,2025-08-14,3143.59,aprovado
3167,343,2025-10-01,7398.85,aprovado
3168,395,2025-01-09,8528.12,aprovado
3169,562,2025-09-04,7649.81,cancelado
3170,493,2025-01-29,6390.78,aprovado
3171,239,2025-11-04,5805.53,aprovado
3172,68,2025-12-06,242.72,aprovado
3173,405,2025-03-07,6635.06,aprovado
3174,143,2025-05-25,61.22,cancelado
3175,502,2025-09-05,1697.72,aprovado
3176,165,2025-08-05,,aprovado
3177,553,2025-02-20,7316.08,aprovado
3178,644,2025-10-23,1044.67,aprovado
3179,747,2025-03-28,411.75,aprovado
3180,714,2025-01-12,1374.58,cancelado
3181,626,2025-04-23,2980.94,aprovado
3182,83,2025-01-09,1126.65,cancelado
3183,669,2025-02-16,10692.01,aprovado
3184,660,2025-12-22,246.81,aprovado
3185,760,2025-10-20,1444.44,aprovado
3186,789,2025-03-16,12095.25,aprovado
3187,710,2025-02-01,850.21,cancelado
3188,368,2025-10-03,858.89,aprovado
3189,220,2025-03-24,203.63,aprovado
3190,9,2025-08-21,967.09,aprovado
3191,422,2025-01-19,867.74,aprovado
3192,577,2025-03-01,2806.79,aprovado
3193,37,2025-11-26,1569.11,aprovado
3194,456,2025-02-03,2239.5,cancelado
3195,46,2025-12-17,655.08,aprovado
3196,187,2025-08-25,3153.12,cancelado
3197,623,2025-12-06,74.86,aprovado
3198,21,2025-11-19,13.34,cancelado
3199,3,2025-04-15,312.93,aprovado
3200,629,2025-11-19,4132.0,aprovado
3201,492,2025-03-19,6250.18,aprovado
3202,474,2025-01-06,1008.27,aprovado
3203,419,2025-02-16,2233.13,devolvido
3204,76,2025-08-03,4230.62,cancelado
3205,687,2025-04-01,8269.31,aprovado
3206,7,2025-08-13,534.59,aprovado
3207,120,2025-09-22,598.45,aprovado
3208,423,2025-06-28,6354.63,aprovado
3209,789,2025-05-31,8169.38,aprovado
3210,54,2025-09-08,117.34,aprovado
3211,632,2025-06-07,8138.66,aprovado
3212,376,2025-12-22,187.74,aprovado
3213,650,2025-11-02,342.69,cancelado
3214,476,2025-06-26,46.76,cancelado
3215,778,2025-09-02,2909.56,aprovado
3216,98,2025-04-23,2202.54,aprovado
